CARS,HHSPTYPE,TENURE,PERSINHH,ECONPRIM,ETHGROUP,LTILL,MSTATUS,OCCPATN,SEX,SOCLASS,SEGROUP
1,3,7,2,9,1,2,5,-9,2,-9,-9
1,2,2,3,9,1,1,3,-9,1,-9,-9
0,3,1,2,9,1,1,2,-9,1,-9,-9
1,6,2,2,10,1,2,2,-9,2,-9,-9
2,1,1,5,7,1,2,1,-9,2,-9,-9
3,1,2,4,7,1,2,1,-9,2,-9,-9
2,1,1,2,10,1,1,2,-9,2,-9,-9
0,2,7,2,9,1,1,2,-9,1,-9,-9
0,3,2,6,-9,1,2,1,-9,2,-9,-9
0,3,7,3,-9,1,2,1,-9,2,-9,-9
0,4,7,1,9,1,2,1,-9,2,-9,-9
2,3,1,4,-9,1,2,1,-9,1,-9,-9
0,3,7,1,10,1,2,5,-9,1,-9,-9
0,4,4,2,-9,1,2,1,-9,2,-9,-9
1,4,2,4,-9,1,2,1,-9,1,-9,-9
0,4,7,1,8,1,1,4,-9,2,-9,-9
0,3,7,2,10,1,1,2,-9,2,-9,-9
0,3,7,3,-9,1,2,1,-9,1,-9,-9
0,3,1,2,-9,1,2,1,-9,1,-9,-9
0,4,7,3,-9,1,2,1,-9,1,-9,-9
0,2,7,4,10,1,2,1,-9,2,-9,-9
0,3,2,3,-9,1,2,1,-9,1,-9,-9
0,3,7,1,9,1,1,4,-9,2,-9,-9
1,2,2,1,9,1,1,5,-9,2,-9,-9
0,3,1,4,8,1,1,1,-9,1,-9,-9
2,1,2,5,-9,1,2,1,-9,1,-9,-9
0,3,7,4,1,1,2,1,-8,2,9,20
0,3,7,3,7,1,1,1,-9,2,-9,-9
1,3,2,4,5,1,2,1,-9,2,-9,-9
0,2,7,2,9,1,1,2,-9,2,-9,-9
1,1,2,3,-9,1,2,1,-9,1,-9,-9
1,3,2,6,10,1,2,3,-9,2,-9,-9
0,3,1,2,9,1,1,2,-9,2,-9,-9
0,2,7,2,-9,1,2,1,-9,2,-9,-9
0,2,1,1,9,1,2,1,-9,2,-9,-9
0,2,1,2,9,1,2,2,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
1,4,7,5,-9,1,2,1,-9,1,-9,-9
0,1,1,1,9,1,2,5,-9,2,-9,-9
0,2,2,2,8,1,1,2,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,2,-9,-9
0,6,7,1,9,1,2,5,-9,1,-9,-9
0,3,7,4,6,1,2,4,-9,2,-9,-9
1,2,7,2,10,1,2,2,-9,2,-9,-9
0,1,7,2,8,1,1,3,-9,1,-9,-9
1,2,4,2,9,1,1,2,-9,1,-9,-9
0,3,3,3,7,1,2,1,-9,1,-9,-9
1,3,2,5,-9,1,2,1,-9,1,-9,-9
1,2,2,6,-9,1,2,1,-9,2,-9,-9
0,3,6,3,7,1,2,1,-9,2,-9,-9
1,3,2,4,-9,1,2,1,-9,2,-9,-9
0,3,7,4,10,1,2,2,-9,2,-9,-9
1,2,7,4,-9,1,2,1,-9,1,-9,-9
1,3,2,4,-9,1,2,1,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,2,-9,-9
1,2,2,6,-9,1,2,1,-9,2,-9,-9
0,4,7,3,10,1,2,2,-9,2,-9,-9
0,4,4,1,9,1,1,5,-9,2,-9,-9
2,3,7,4,-9,1,2,1,-9,2,-9,-9
2,1,2,2,10,1,2,2,-9,2,-9,-9
0,2,7,3,-9,1,2,1,-9,1,-9,-9
0,3,2,4,8,1,1,2,-9,2,-9,-9
1,2,2,3,-9,1,2,1,-9,1,-9,-9
0,3,1,2,9,1,1,2,-9,1,-9,-9
0,3,7,2,9,1,1,3,-9,2,-9,-9
0,3,7,6,10,1,2,2,-9,2,-9,-9
0,4,4,1,9,1,1,1,-9,2,-9,-9
0,3,7,1,9,1,1,5,-9,2,-9,-9
1,3,2,4,-9,1,2,1,-9,1,-9,-9
0,3,7,4,10,1,2,2,-9,2,-9,-9
0,2,7,3,8,1,1,1,-9,1,-9,-9
0,2,4,3,-9,1,2,1,-9,2,-9,-9
0,2,6,2,9,1,2,2,-9,1,-9,-9
1,2,7,3,-9,1,2,1,-9,2,-9,-9
2,1,2,4,-9,1,2,1,-9,2,-9,-9
1,3,2,7,7,1,2,1,-9,1,-9,-9
1,5,2,4,-9,8,2,1,-9,1,-9,-9
2,1,2,4,-9,1,2,1,-9,1,-9,-9
1,3,5,4,8,1,1,1,-9,1,-9,-9
2,1,2,3,7,1,2,1,-9,2,-9,-9
1,2,1,3,9,1,1,2,-9,1,-9,-9
0,2,1,1,10,1,2,5,-9,2,-9,-9
0,3,7,3,-9,1,2,1,-9,1,-9,-9
1,3,7,3,10,1,2,3,-9,2,-9,-9
0,4,4,1,9,1,1,5,-9,1,-9,-9
1,3,2,4,-9,1,2,1,-9,1,-9,-9
0,2,7,3,-9,1,2,1,-9,1,-9,-9
0,2,1,4,-9,1,2,1,-9,2,-9,-9
1,2,7,3,-9,1,2,1,-9,1,-9,-9
1,2,1,2,10,1,1,2,-9,2,-9,-9
1,2,2,3,6,1,2,1,-9,2,-9,-9
0,6,2,5,-9,1,2,1,-9,2,-9,-9
0,2,2,2,8,1,1,2,-9,2,-9,-9
1,2,1,1,9,1,2,5,-9,1,-9,-9
0,3,1,1,10,1,1,5,-9,2,-9,-9
0,3,7,7,10,1,1,2,-9,2,-9,-9
0,3,7,5,-9,1,2,1,-9,2,-9,-9
1,3,1,3,6,1,2,1,-9,1,-9,-9
1,3,7,4,7,1,2,1,-9,2,-9,-9
1,2,2,2,9,1,2,2,-9,1,-9,-9
1,3,7,3,-9,1,2,1,-9,2,-9,-9
1,2,1,1,9,1,1,1,-9,2,-9,-9
1,2,1,2,9,1,1,3,-9,2,-9,-9
2,3,2,5,-9,1,2,1,-9,2,-9,-9
0,2,7,1,9,1,1,5,-9,2,-9,-9
2,2,2,6,-9,1,2,1,-9,1,-9,-9
1,4,1,1,9,1,1,5,-9,2,-9,-9
1,1,4,5,-9,1,2,1,-9,2,-9,-9
1,3,1,2,9,1,2,2,-9,2,-9,-9
0,3,4,1,10,1,2,2,-9,2,-9,-9
0,3,2,4,-9,1,2,1,-9,2,-9,-9
1,2,1,2,9,1,1,2,-9,2,-9,-9
1,3,7,5,8,1,1,3,-9,2,-9,-9
0,3,7,2,10,1,1,1,-9,2,-9,-9
0,4,7,2,10,1,2,1,-8,2,9,20
0,4,7,1,9,1,1,1,-9,1,-9,-9
2,1,1,2,9,1,2,1,-9,2,-9,-9
0,3,7,4,-9,1,2,1,-9,1,-9,-9
1,1,2,4,-9,1,2,1,-9,2,-9,-9
2,2,2,5,-9,1,2,1,-9,1,-9,-9
1,3,7,4,-9,1,2,1,-9,2,-9,-9
1,5,1,2,10,1,2,4,-9,2,-9,-9
3,2,2,5,-9,1,1,1,-9,2,-9,-9
0,3,4,4,-9,1,2,1,-9,2,-9,-9
1,4,2,3,7,1,2,1,-9,2,-9,-9
1,2,7,5,-9,1,2,1,-9,1,-9,-9
1,3,2,4,-9,1,2,1,-9,2,-9,-9
1,3,1,4,-9,1,2,1,-9,1,-9,-9
0,2,7,1,10,1,1,4,-9,2,-9,-9
0,3,7,3,10,1,2,1,-9,2,-9,-9
1,2,7,2,10,1,2,5,-9,2,-9,-9
0,1,7,2,10,1,2,5,-9,2,-9,-9
0,4,7,4,-9,1,2,1,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
2,2,2,6,-9,3,2,1,-9,1,-9,-9
0,4,7,1,9,1,2,5,-9,2,-9,-9
0,2,7,3,9,1,1,2,-9,2,-9,-9
1,1,2,5,-9,1,2,1,-9,2,-9,-9
0,2,7,1,9,1,2,5,-9,2,-9,-9
2,1,2,4,-9,1,2,1,-9,2,-9,-9
0,2,7,3,8,1,1,1,-9,1,-9,-9
3,3,2,5,-9,1,2,1,-9,1,-9,-9
0,3,1,1,9,1,1,5,-9,2,-9,-9
0,2,2,5,-9,1,2,1,-9,1,-9,-9
1,1,3,2,9,1,1,2,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
1,3,2,4,-9,1,2,1,-9,1,-9,-9
0,3,7,5,-9,1,2,1,-9,2,-9,-9
0,3,7,3,9,1,2,2,-9,1,-9,-9
0,3,6,7,9,1,2,5,-9,2,-9,-9
0,3,2,4,-9,1,2,1,-9,2,-9,-9
0,3,7,2,6,1,2,1,-9,1,-9,-9
1,2,1,1,10,1,2,5,-9,2,-9,-9
1,3,7,5,-9,1,2,1,-9,2,-9,-9
0,2,7,2,9,1,2,2,-9,2,-9,-9
0,3,7,1,9,1,2,1,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
1,2,1,2,9,1,2,2,-9,1,-9,-9
0,3,3,4,7,10,2,1,-9,2,-9,-9
1,2,1,2,9,1,2,2,-9,2,-9,-9
0,2,1,2,9,1,1,2,-9,1,-9,-9
2,1,5,5,-9,1,2,1,-9,1,-9,-9
1,2,1,2,10,1,2,5,-9,2,-9,-9
3,1,1,6,9,1,2,5,-9,2,-9,-9
1,3,7,2,10,1,2,2,-9,2,-9,-9
1,2,7,2,9,1,1,2,-9,1,-9,-9
0,3,1,1,8,1,1,1,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
2,3,2,3,-9,1,2,1,-9,2,-9,-9
0,3,1,1,10,1,2,5,-9,2,-9,-9
2,2,2,4,-9,1,2,1,-9,1,-9,-9
0,3,1,1,9,1,1,1,-9,1,-9,-9
0,3,1,1,9,1,1,5,-9,2,-9,-9
1,3,2,4,-9,1,2,1,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,2,-9,-9
0,3,7,1,9,1,1,5,-9,2,-9,-9
0,2,7,2,9,1,2,2,-9,2,-9,-9
0,3,7,3,6,1,2,2,-9,1,-9,-9
2,3,2,5,10,1,2,2,-9,2,-9,-9
0,3,7,5,-9,1,1,1,-9,1,-9,-9
2,3,2,4,-9,1,2,1,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
1,3,1,5,10,1,2,2,-9,2,-9,-9
2,3,2,4,-9,1,2,1,-9,2,-9,-9
2,1,2,8,-9,1,2,1,-9,1,-9,-9
0,3,7,4,-9,1,2,1,-9,2,-9,-9
1,3,1,2,8,1,1,2,-9,1,-9,-9
1,2,6,4,10,1,2,2,-9,2,-9,-9
2,1,2,4,-9,1,2,1,-9,1,-9,-9
0,1,1,1,9,1,1,5,-9,1,-9,-9
0,3,1,1,9,1,2,5,-9,2,-9,-9
0,2,7,5,6,1,2,2,-9,1,-9,-9
1,3,2,4,-9,1,2,1,-9,2,-9,-9
0,2,2,5,10,1,2,2,-9,2,-9,-9
0,2,7,2,9,1,2,2,-9,1,-9,-9
0,3,7,5,-9,1,2,1,-9,2,-9,-9
0,2,1,2,10,1,2,5,-9,2,-9,-9
0,3,7,6,10,1,2,2,-9,2,-9,-9
0,3,1,1,10,1,2,5,-9,2,-9,-9
0,2,7,2,9,1,1,2,-9,1,-9,-9
3,3,1,5,7,6,2,1,-9,2,-9,-9
2,1,2,4,-9,1,2,1,-9,2,-9,-9
1,2,1,2,9,1,2,3,-9,2,-9,-9
0,3,7,2,9,1,2,3,-9,2,-9,-9
1,2,2,2,9,1,2,3,-9,2,-9,-9
0,2,7,1,9,1,1,5,-9,2,-9,-9
2,1,1,4,9,1,2,2,-9,2,-9,-9
0,2,7,3,-9,1,2,1,-9,2,-9,-9
1,2,6,3,-9,1,2,1,-9,1,-9,-9
2,1,2,5,-9,1,2,1,-9,2,-9,-9
2,3,7,4,-9,1,2,1,-9,1,-9,-9
0,3,7,4,-9,1,1,1,-9,1,-9,-9
0,3,1,2,10,1,2,5,-9,2,-9,-9
2,2,2,6,-9,1,2,1,-9,2,-9,-9
0,3,7,3,-9,1,2,1,-9,2,-9,-9
0,4,6,1,9,1,1,5,-9,1,-9,-9
1,2,1,3,9,1,2,2,-9,2,-9,-9
1,1,1,2,9,1,2,2,-9,1,-9,-9
0,3,2,2,8,1,1,2,-9,1,-9,-9
0,4,6,1,9,1,2,5,-9,2,-9,-9
1,4,1,1,9,1,1,5,-9,2,-9,-9
0,3,7,1,9,1,1,4,-9,2,-9,-9
0,1,1,1,9,1,2,5,-9,2,-9,-9
0,3,1,1,10,1,1,5,-9,2,-9,-9
0,3,7,2,9,1,1,2,-9,2,-9,-9
3,2,2,5,7,1,1,1,-9,1,-9,-9
2,2,2,3,-9,1,1,1,-9,1,-9,-9
0,3,7,4,-9,1,2,1,-9,2,-9,-9
0,3,1,3,10,1,1,2,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,2,-9,-9
1,1,1,1,9,1,2,5,-9,1,-9,-9
0,3,6,1,9,1,1,5,-9,1,-9,-9
1,2,1,1,9,1,2,5,-9,2,-9,-9
0,2,2,3,8,1,1,1,-9,1,-9,-9
0,6,3,2,7,1,2,1,-9,2,-9,-9
0,3,2,5,-9,1,2,1,-9,1,-9,-9
1,1,1,2,9,1,2,2,-9,2,-9,-9
1,2,1,2,9,1,1,2,-9,2,-9,-9
0,5,2,6,-9,8,2,1,-9,1,-9,-9
0,2,7,6,-9,1,2,1,-9,2,-9,-9
1,2,5,4,-9,1,2,1,-9,2,-9,-9
2,2,2,3,8,1,1,2,-9,2,-9,-9
0,3,7,1,10,1,2,5,-9,2,-9,-9
0,4,7,1,8,1,1,5,-9,2,-9,-9
0,3,7,4,-9,1,2,1,-9,2,-9,-9
0,4,7,1,9,1,2,5,-9,2,-9,-9
0,3,2,3,-9,1,2,1,-9,1,-9,-9
0,4,7,2,10,1,2,2,-9,2,-9,-9
1,2,1,2,9,1,2,2,-9,1,-9,-9
0,2,2,4,10,1,2,2,-9,2,-9,-9
1,1,2,4,-9,1,2,1,-9,1,-9,-9
1,2,2,4,10,1,2,2,-9,2,-9,-9
2,1,2,3,-9,1,2,1,-9,1,-9,-9
1,3,2,3,-9,1,2,1,-9,2,-9,-9
1,1,2,5,-9,1,2,1,-9,1,-9,-9
2,1,2,3,-9,1,2,1,-9,2,-9,-9
2,2,2,6,-9,5,2,1,-9,2,-9,-9
2,1,2,3,-9,5,2,1,-9,1,-9,-9
2,1,2,4,-9,1,2,1,-9,2,-9,-9
1,3,2,4,7,1,2,1,-9,1,-9,-9
1,3,2,5,-9,1,2,1,-9,1,-9,-9
1,3,1,2,10,1,2,2,-9,2,-9,-9
0,2,2,4,-9,1,2,1,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
1,2,7,3,-9,1,2,1,-9,1,-9,-9
0,2,7,5,-9,1,2,1,-9,1,-9,-9
1,2,1,2,9,1,1,2,-9,1,-9,-9
1,2,2,5,-9,10,2,1,-9,2,-9,-9
1,2,7,4,-9,1,2,1,-9,2,-9,-9
0,3,7,4,-9,1,2,1,-9,2,-9,-9
1,3,1,4,10,1,2,2,-9,2,-9,-9
1,1,1,2,9,1,1,3,-9,1,-9,-9
0,3,7,2,-9,1,2,1,-9,2,-9,-9
2,2,7,5,8,1,1,2,-9,2,-9,-9
0,3,1,1,9,1,2,5,-9,2,-9,-9
1,2,7,5,-9,1,2,1,-9,2,-9,-9
0,3,7,1,10,1,2,5,-9,2,-9,-9
0,2,3,6,-9,6,2,1,-9,1,-9,-9
2,3,2,4,-9,1,2,1,-9,2,-9,-9
2,3,2,5,-9,1,2,1,-9,1,-9,-9
0,2,6,6,-9,1,2,1,-9,1,-9,-9
1,2,2,6,10,1,2,3,-9,2,-9,-9
0,4,7,1,9,1,1,5,-9,1,-9,-9
1,2,2,5,7,1,2,1,-9,2,-9,-9
0,3,1,2,8,1,1,5,-9,2,-9,-9
0,2,1,2,9,1,2,2,-9,2,-9,-9
2,3,2,4,-9,1,2,1,-9,2,-9,-9
0,2,7,3,8,1,1,2,-9,1,-9,-9
1,3,7,5,-9,1,2,1,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
1,2,2,5,-9,1,2,1,-9,2,-9,-9
0,3,1,1,10,1,1,5,-9,2,-9,-9
1,1,2,3,-9,1,2,1,-9,2,-9,-9
1,1,2,4,7,1,2,1,-9,2,-9,-9
2,2,2,4,-9,1,2,1,-9,1,-9,-9
1,3,2,3,-9,1,2,1,-9,1,-9,-9
2,2,2,5,10,1,2,2,-9,2,-9,-9
2,2,1,2,9,1,2,2,-9,1,-9,-9
0,1,2,4,-9,1,2,1,-9,1,-9,-9
1,2,2,3,10,1,2,2,-9,2,-9,-9
0,3,1,1,9,1,1,5,-9,1,-9,-9
0,3,1,1,9,1,1,1,-9,1,-9,-9
0,4,7,3,-9,1,2,1,-9,2,-9,-9
1,3,2,5,-9,1,2,1,-9,1,-9,-9
0,3,7,2,10,1,2,2,-9,2,-9,-9
0,2,7,5,-9,1,2,1,-9,1,-9,-9
2,1,2,2,10,1,2,2,-9,2,-9,-9
0,2,2,5,-9,1,2,1,-9,2,-9,-9
0,3,1,2,9,1,1,1,-9,1,-9,-9
1,3,7,3,8,1,1,2,-9,1,-9,-9
0,2,7,1,9,1,2,5,-9,2,-9,-9
0,3,7,4,-9,1,2,1,-9,2,-9,-9
2,3,7,6,6,1,2,1,-9,2,-9,-9
1,2,2,6,-9,1,2,1,-9,2,-9,-9
1,2,2,3,-9,1,2,1,-9,1,-9,-9
1,3,1,2,7,1,2,1,-9,1,-9,-9
1,2,1,2,9,1,1,2,-9,1,-9,-9
1,1,1,2,8,1,1,2,-9,2,-9,-9
3,2,1,4,-9,1,2,1,-9,1,-9,-9
0,2,2,3,-9,1,2,1,-9,1,-9,-9
0,2,1,2,8,1,1,2,-9,2,-9,-9
0,2,7,3,-9,1,2,1,-9,1,-9,-9
0,3,2,4,-9,1,2,1,-9,1,-9,-9
2,3,2,3,-9,1,2,1,-9,1,-9,-9
0,2,6,1,10,1,1,5,-9,2,-9,-9
1,3,1,4,9,1,1,5,-9,2,-9,-9
1,2,7,5,-9,1,2,1,-9,2,-9,-9
0,4,4,2,9,1,2,2,-9,1,-9,-9
0,2,2,6,-9,1,2,1,-9,1,-9,-9
0,4,7,4,10,1,2,4,-9,2,-9,-9
2,1,1,6,-9,10,2,1,-9,2,-9,-9
2,1,1,2,10,1,2,3,-9,2,-9,-9
0,2,2,5,-9,1,2,1,-9,2,-9,-9
0,2,7,4,-9,1,2,1,-9,1,-9,-9
0,3,7,1,10,1,2,5,-9,2,-9,-9
2,1,1,5,-9,1,2,1,-9,2,-9,-9
0,3,1,2,9,1,1,2,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
0,3,7,2,-9,1,2,1,-9,2,-9,-9
1,3,6,7,-9,1,2,1,-9,1,-9,-9
0,3,2,6,-9,1,2,1,-9,2,-9,-9
1,2,2,6,-9,1,2,1,-9,1,-9,-9
1,4,6,2,-9,1,2,1,-9,1,-9,-9
1,2,1,2,9,1,2,2,-9,1,-9,-9
2,1,1,3,9,1,2,2,-9,2,-9,-9
0,3,7,5,-9,1,2,1,-9,1,-9,-9
0,3,7,6,6,1,2,2,-9,2,-9,-9
0,3,1,3,9,1,1,3,-9,1,-9,-9
0,3,7,2,-9,1,2,1,-9,2,-9,-9
0,2,7,5,-9,1,2,1,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
0,3,7,1,9,1,2,5,-9,2,-9,-9
0,2,7,1,9,1,1,5,-9,2,-9,-9
1,2,2,4,9,1,2,2,-9,1,-9,-9
0,3,6,4,-9,1,2,1,-9,1,-9,-9
1,2,1,2,9,1,2,2,-9,2,-9,-9
2,2,2,5,-9,1,2,1,-9,2,-9,-9
1,2,7,4,-9,1,2,1,-9,1,-9,-9
0,3,7,2,9,1,1,2,-9,1,-9,-9
0,1,7,5,10,1,2,1,-9,2,-9,-9
0,1,1,1,9,1,2,1,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,2,-9,-9
0,2,7,4,-9,1,2,1,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,2,-9,-9
1,5,1,4,6,8,2,1,-9,1,-9,-9
0,2,7,5,-9,1,2,1,-9,1,-9,-9
1,2,7,4,10,1,1,2,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
1,3,7,7,-9,1,2,1,-9,2,-9,-9
2,1,1,4,7,1,2,1,-9,1,-9,-9
0,3,3,1,9,1,1,1,-9,1,-9,-9
0,2,6,6,-9,1,2,1,-9,1,-9,-9
1,3,7,5,-9,1,2,1,-9,2,-9,-9
3,1,2,4,-9,1,2,1,-9,1,-9,-9
0,3,1,2,9,1,2,2,-9,2,-9,-9
0,4,7,1,9,1,2,5,-9,2,-9,-9
1,2,1,5,-9,1,2,1,-9,2,-9,-9
0,3,7,5,-9,1,2,1,-9,1,-9,-9
1,2,7,1,9,1,1,4,-9,1,-9,-9
0,2,7,3,-9,1,2,1,-9,1,-9,-9
1,3,2,4,-9,1,2,1,-9,2,-9,-9
1,5,5,4,-9,1,2,1,-9,1,-9,-9
0,3,7,2,10,1,2,2,-9,2,-9,-9
0,2,7,3,-9,1,2,1,-9,2,-9,-9
0,3,1,1,10,1,1,5,-9,2,-9,-9
1,1,2,4,10,1,2,1,-9,2,-9,-9
2,1,2,6,10,1,2,2,-9,2,-9,-9
0,2,7,2,10,1,2,1,-9,2,-9,-9
0,3,1,1,9,1,2,5,-9,2,-9,-9
2,1,2,3,7,1,2,1,-9,1,-9,-9
0,3,7,4,9,1,1,5,-9,2,-9,-9
0,3,7,2,-9,1,2,1,-9,2,-9,-9
1,1,2,4,7,1,2,1,-9,2,-9,-9
1,2,2,2,9,1,2,2,-9,2,-9,-9
0,4,2,4,-9,1,2,1,-9,2,-9,-9
2,3,2,4,-9,1,2,1,-9,1,-9,-9
1,3,2,4,-9,1,2,1,-9,1,-9,-9
0,2,5,3,-9,1,2,1,-9,1,-9,-9
0,2,7,2,8,1,1,2,-9,1,-9,-9
2,2,2,3,8,1,1,1,-9,1,-9,-9
0,2,7,1,9,1,2,5,-9,2,-9,-9
0,2,2,4,-9,1,2,1,-9,1,-9,-9
2,3,2,5,-9,1,2,1,-9,2,-9,-9
1,3,2,4,-9,1,2,1,-9,1,-9,-9
1,2,2,3,10,1,1,5,-9,2,-9,-9
2,1,1,4,10,1,2,2,-9,2,-9,-9
1,3,7,3,-9,1,2,1,-9,1,-9,-9
1,1,5,1,9,1,1,5,-9,2,-9,-9
0,3,5,4,-9,1,2,1,-9,2,-9,-9
1,2,1,1,9,1,2,5,-9,2,-9,-9
0,4,1,1,9,1,2,5,-9,2,-9,-9
0,4,7,2,5,1,2,1,-9,2,-9,-9
1,3,6,2,10,1,1,5,-9,2,-9,-9
1,3,7,4,-9,1,2,1,-9,1,-9,-9
2,2,2,4,-9,1,2,1,-9,1,-9,-9
0,2,1,2,9,1,2,2,-9,1,-9,-9
0,4,7,1,9,1,2,1,-9,1,-9,-9
0,2,6,4,10,1,2,1,-9,2,-9,-9
2,3,2,3,-9,1,2,1,-9,1,-9,-9
1,3,2,4,-9,1,2,1,-9,1,-9,-9
0,3,6,5,-9,1,2,1,-9,1,-9,-9
0,2,7,5,9,1,2,1,-9,1,-9,-9
2,2,2,4,-9,1,2,1,-9,1,-9,-9
1,2,2,4,9,1,1,5,-9,2,-9,-9
0,3,2,6,-9,1,2,1,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
0,2,7,3,-9,1,2,1,-9,2,-9,-9
0,4,2,2,9,1,1,2,-9,1,-9,-9
0,3,7,1,6,1,2,1,-9,1,-9,-9
0,4,7,1,9,1,1,5,-9,2,-9,-9
0,3,7,4,10,1,2,2,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,2,-9,-9
0,4,7,3,-9,1,1,1,-9,2,-9,-9
1,1,2,4,-9,1,2,1,-9,1,-9,-9
0,2,1,1,9,1,1,5,-9,2,-9,-9
1,3,2,3,-9,1,2,1,-9,2,-9,-9
0,4,6,2,10,1,1,2,-9,2,-9,-9
1,2,2,5,-9,1,2,1,-9,2,-9,-9
0,2,2,2,9,1,2,2,-9,2,-9,-9
1,3,7,5,-9,1,2,1,-9,1,-9,-9
0,4,7,2,9,1,2,2,-9,1,-9,-9
0,2,7,5,7,1,2,1,-9,1,-9,-9
1,2,2,3,9,1,1,5,-9,2,-9,-9
0,2,7,1,9,1,2,1,-9,2,-9,-9
0,1,1,1,10,1,2,5,-9,2,-9,-9
0,2,7,1,10,1,2,4,-9,2,-9,-9
0,3,7,2,9,1,1,2,-9,2,-9,-9
0,3,7,4,9,1,1,5,-9,1,-9,-9
1,1,2,4,-9,1,2,1,-9,2,-9,-9
2,1,2,2,3,1,2,1,-8,1,9,20
0,2,7,1,9,1,1,5,-9,2,-9,-9
0,3,6,4,-9,1,2,1,-9,2,-9,-9
0,3,7,3,-9,1,2,1,-9,2,-9,-9
2,2,2,4,-9,1,2,1,-9,2,-9,-9
0,2,2,2,9,1,1,5,-9,2,-9,-9
1,3,1,3,-9,1,2,1,-9,1,-9,-9
0,4,7,1,9,1,1,5,-9,2,-9,-9
2,3,2,3,-9,1,2,1,-9,2,-9,-9
2,1,2,4,-9,1,2,1,-9,1,-9,-9
0,3,7,2,10,1,2,4,-9,2,-9,-9
1,2,6,3,-9,1,2,1,-9,2,-9,-9
1,3,7,3,10,1,2,2,-9,2,-9,-9
0,3,7,3,10,1,2,1,-9,2,-9,-9
0,4,7,1,9,1,1,5,-9,2,-9,-9
1,3,7,3,-9,1,2,1,-9,1,-9,-9
1,6,3,3,7,1,2,1,-9,2,-9,-9
1,2,1,2,9,1,1,2,-9,1,-9,-9
1,3,2,4,10,1,2,2,-9,2,-9,-9
1,2,7,11,-9,1,2,1,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,2,-9,-9
0,2,2,3,-9,1,2,1,-9,2,-9,-9
1,2,2,4,-9,1,2,1,-9,2,-9,-9
0,3,7,5,-9,1,2,1,-9,1,-9,-9
0,2,7,4,10,1,1,4,-9,2,-9,-9
0,3,1,1,9,1,2,1,-9,2,-9,-9
0,3,7,5,-9,1,2,1,-9,1,-9,-9
0,4,7,2,-9,1,1,1,-9,1,-9,-9
1,2,1,5,7,1,2,1,-9,1,-9,-9
1,4,3,1,9,1,2,5,-9,1,-9,-9
0,4,6,2,9,1,2,3,-9,2,-9,-9
1,2,2,6,-9,1,2,1,-9,1,-9,-9
1,2,7,5,10,1,2,4,-9,2,-9,-9
0,3,6,1,9,1,1,1,-9,1,-9,-9
1,2,2,4,-9,1,2,1,-9,1,-9,-9
0,3,3,4,-9,1,2,1,-9,2,-9,-9
1,2,7,4,-9,1,2,1,-9,1,-9,-9
0,2,1,2,9,1,2,2,-9,2,-9,-9
1,1,1,2,10,1,1,2,-9,2,-9,-9
0,4,6,1,6,1,1,1,-9,1,-9,-9
2,1,2,4,-9,1,2,1,-9,1,-9,-9
1,3,7,4,-9,1,2,1,-9,2,-9,-9
2,2,7,3,-9,1,2,1,-9,1,-9,-9
0,2,2,2,9,1,1,2,-9,2,-9,-9
1,1,1,3,10,1,2,2,-9,2,-9,-9
1,2,2,2,8,1,1,2,-9,2,-9,-9
1,3,7,4,-9,1,2,1,-9,1,-9,-9
0,2,1,1,9,1,2,4,-9,2,-9,-9
1,3,4,2,10,1,2,2,-9,2,-9,-9
0,3,1,1,9,1,1,5,-9,2,-9,-9
0,4,7,2,10,1,2,1,-9,2,-9,-9
1,3,2,3,-9,1,2,1,-9,1,-9,-9
2,1,2,4,-9,1,2,1,-9,1,-9,-9
1,3,7,5,-9,1,2,1,-9,2,-9,-9
2,5,2,5,-9,1,2,1,-9,2,-9,-9
0,4,1,1,9,1,2,5,-9,2,-9,-9
